,chr_nr,start,stop
157,chr1,1981251,1983212
158,chr1,1990779,1991171
159,chr1,2005179,2005565
160,chr1,2025205,2026225
161,chr1,2038555,2038863
162,chr1,2040997,2041302
163,chr1,2046429,2046865
164,chr1,2063782,2064052
165,chr1,2064628,2064855
166,chr1,2066367,2066666
167,chr1,2082314,2082529
168,chr1,2116432,2116801
169,chr1,2121017,2121818
170,chr1,2126048,2126642
171,chr1,2136808,2137351
172,chr1,2144199,2144497
173,chr1,2158212,2161173
174,chr1,2212020,2213881
175,chr1,2222198,2222569
176,chr1,2232310,2232617
177,chr1,2235308,2235667
178,chr1,2236442,2239069
179,chr1,2245714,2247086
180,chr1,2249315,2249634
181,chr1,2253723,2254758
182,chr1,2258097,2258423
183,chr1,2259064,2259326
184,chr1,2266007,2266432
185,chr1,2276358,2276657
186,chr1,2304159,2304376
187,chr1,2316353,2316749
188,chr1,2322481,2323764
189,chr1,2333550,2334172
190,chr1,2339876,2340246
191,chr1,2343385,2344717
192,chr1,2345891,2346156
193,chr1,2359926,2360167
194,chr1,2371846,2372073
195,chr1,2374818,2375814
196,chr1,2387669,2388086
197,chr1,2398825,2399055
198,chr1,2409757,2410049
199,chr1,2411125,2411404
200,chr1,2415198,2415506
201,chr1,2433648,2434065
202,chr1,2435041,2435257
203,chr1,2435554,2435828
204,chr1,2439797,2440022
205,chr1,2440126,2440478
206,chr1,2445355,2445648
207,chr1,2449922,2450206
208,chr1,2451217,2451551
209,chr1,2452795,2453007
210,chr1,2457241,2458259
211,chr1,2460760,2462010
212,chr1,2466934,2467212
213,chr1,2472095,2472586
214,chr1,2477563,2478363
215,chr1,2517397,2518892
216,chr1,2527239,2527503
217,chr1,2537671,2537886
218,chr1,2559892,2561055
219,chr1,2574030,2574864
220,chr1,2706025,2706961
221,chr1,2716741,2717233
222,chr1,2772126,2772665
223,chr1,2777157,2777361
224,chr1,2827785,2828294
225,chr1,2847056,2847288
226,chr1,2850665,2850873
227,chr1,2876545,2876808
228,chr1,2885062,2885284
229,chr1,2886589,2886923
230,chr1,2918497,2918753
231,chr1,2929155,2929376
232,chr1,2938633,2939043
233,chr1,2979275,2980758
234,chr1,2983925,2987962
235,chr1,2990030,2990718
236,chr1,2997272,2997473
237,chr1,2999727,2999978
238,chr1,3028179,3028557
239,chr1,3038067,3038343
240,chr1,3056541,3056772
241,chr1,3059050,3059268
242,chr1,3071899,3072239
243,chr1,3080934,3081292
244,chr1,3102540,3103352
245,chr1,3104956,3105253
246,chr1,3111579,3111909
247,chr1,3147845,3148081
248,chr1,3155160,3155361
249,chr1,3157509,3158300
250,chr1,3163969,3164643
251,chr1,3182821,3183216
252,chr1,3184546,3184824
253,chr1,3195376,3196052
254,chr1,3203765,3204453
255,chr1,3239915,3240261
256,chr1,3275029,3275284
257,chr1,3307069,3307285
258,chr1,3310102,3311035
259,chr1,3321269,3322310
260,chr1,3327991,3329424
261,chr1,3331040,3331279
262,chr1,3331986,3332227
263,chr1,3342012,3342806
264,chr1,3351365,3351632
265,chr1,3370905,3371683
266,chr1,3394701,3395191
267,chr1,3425576,3425797
268,chr1,3426361,3426570
269,chr1,3427355,3427683
270,chr1,3435988,3436250
271,chr1,3447449,3447950
272,chr1,3459874,3460269
273,chr1,3499902,3500470
274,chr1,3511709,3512118
275,chr1,3527619,3528078
276,chr1,3528333,3528683
277,chr1,3540767,3542241
278,chr1,3556963,3557201
279,chr1,3559952,3561009
280,chr1,3566445,3569636
281,chr1,3607096,3607553
282,chr1,3623318,3623521
283,chr1,3634633,3635101
284,chr1,3649294,3649674
285,chr1,3662963,3664085
286,chr1,3688553,3689684
287,chr1,3703672,3703908
288,chr1,3712398,3713234
289,chr1,3731458,3732015
290,chr1,3773187,3774465
291,chr1,3775077,3775369
292,chr1,3790864,3791611
293,chr1,3808490,3809236
294,chr1,3816356,3818084
295,chr1,3824219,3824456
296,chr1,4192633,4193243
297,chr1,4221387,4221672
298,chr1,4713989,4716555
299,chr1,4726576,4726867
300,chr1,4771652,4772545
301,chr1,4832351,4832553
302,chr1,5772056,5772513
303,chr1,5793557,5793784
304,chr1,5937157,5937392
305,chr1,5950824,5951029
306,chr1,6051595,6052955
307,chr1,6086244,6086494
308,chr1,6111609,6111836
309,chr1,6131635,6131985
310,chr1,6187743,6188235
311,chr1,6188873,6189120
312,chr1,6202118,6202359
313,chr1,6208716,6209039
314,chr1,6239237,6240814
315,chr1,6241031,6241251
316,chr1,6259178,6259883
317,chr1,6265825,6266778
318,chr1,6268820,6269588
319,chr1,6295528,6296261
320,chr1,6301695,6302856
321,chr1,6305148,6306463
322,chr1,6309163,6310092
323,chr1,6313761,6314139
324,chr1,6320137,6320942
325,chr1,6339948,6340268
326,chr1,6341136,6341412
327,chr1,6452814,6454185
328,chr1,6479057,6480938
329,chr1,6484503,6485327
330,chr1,6500168,6501130
331,chr1,6507207,6509186
332,chr1,6511689,6512110
333,chr1,6514108,6516325
334,chr1,6520584,6521955
335,chr1,6525996,6526228
336,chr1,6530536,6531814
337,chr1,6545143,6545559
338,chr1,6550083,6551115
339,chr1,6557561,6557872
340,chr1,6614136,6614835
341,chr1,6639427,6640361
342,chr1,6653397,6653674
343,chr1,6659125,6659505
344,chr1,6661776,6663844
345,chr1,6672786,6675741
346,chr1,6685071,6685691
347,chr1,6761295,6762131
348,chr1,6844313,6846366
349,chr1,7022001,7022308
350,chr1,7122519,7122727
351,chr1,7723400,7725175
352,chr1,7740143,7741117
353,chr1,7764593,7765856
354,chr1,7831378,7831846
355,chr1,7843460,7843693
356,chr1,7843915,7845104
357,chr1,7887198,7887476
358,chr1,8002408,8002699
359,chr1,8013993,8014651
360,chr1,8021301,8022226
361,chr1,8085554,8086854
362,chr1,8271996,8272202
363,chr1,8277195,8277822
364,chr1,8377784,8378447
365,chr1,8384387,8384719
366,chr1,8385895,8386168
367,chr1,8390202,8390800
368,chr1,8395343,8395635
369,chr1,8403697,8404102
370,chr1,8418322,8418857
371,chr1,8483389,8484339
372,chr1,8763005,8763549
373,chr1,8877012,8877283
374,chr1,8877598,8878092
375,chr1,8938098,8939409
376,chr1,9099280,9100513
377,chr1,9131602,9131909
378,chr1,9188503,9189743
379,chr1,9242167,9243827
380,chr1,9258565,9258956
381,chr1,9294401,9295118
382,chr1,9324202,9324439
383,chr1,9324687,9325016
384,chr1,9416126,9416404
385,chr1,9427507,9427734
386,chr1,9488937,9489249
387,chr1,9555379,9555652
388,chr1,9599350,9600444
389,chr1,9648586,9649517
390,chr1,9670617,9670868
391,chr1,9687125,9687367
392,chr1,9711780,9713001
393,chr1,9749295,9750228
394,chr1,9775708,9775997
395,chr1,9790292,9790704
396,chr1,9791158,9791486
397,chr1,9822576,9822817
398,chr1,9883011,9884667
399,chr1,9969845,9970063
400,chr1,9970584,9970790
401,chr1,10003165,10003585
402,chr1,10057121,10058108
403,chr1,10092532,10093404
404,chr1,10270015,10271306
405,chr1,10386183,10386390
406,chr1,10458548,10459997
407,chr1,10490200,10491072
408,chr1,10532177,10532800
409,chr1,10534918,10535172
410,chr1,10698299,10698910
411,chr1,10699394,10700098
412,chr1,10702136,10702340
413,chr1,10707810,10708140
414,chr1,10713838,10714203
415,chr1,10714401,10714708
416,chr1,10719867,10720581
417,chr1,10725187,10725617
418,chr1,10753773,10754176
419,chr1,10755226,10755521
420,chr1,10757891,10758252
421,chr1,10764449,10764925
422,chr1,10853894,10856964
423,chr1,10895895,10896117
424,chr1,11072319,11073245
425,chr1,11119030,11120634
426,chr1,11159387,11160136
427,chr1,11322258,11323036
428,chr1,11333259,11333547
429,chr1,11538669,11540342
430,chr1,11561366,11562156
431,chr1,11589838,11590044
432,chr1,11596382,11596622
433,chr1,11708767,11709277
434,chr1,11710459,11710788
435,chr1,11714217,11715304
436,chr1,11724113,11724885
437,chr1,11740828,11741717
438,chr1,11750701,11752651
439,chr1,11779566,11780016
440,chr1,11795975,11796263
441,chr1,11822139,11822363
442,chr1,11865462,11866566
443,chr1,11898393,11898732
444,chr1,11919115,11919555
445,chr1,11985643,11986634
446,chr1,11994694,11994969
447,chr1,12040113,12040793
448,chr1,12079251,12079903
449,chr1,12123488,12124148
450,chr1,12226876,12227712
451,chr1,12251777,12251985
452,chr1,12289954,12290585
453,chr1,12290955,12291199
454,chr1,12600347,12600556
455,chr1,12655926,12656248
456,chr1,12676983,12678642
457,chr1,13839505,13840613
458,chr1,13881410,13881612
459,chr1,13909606,13909842
460,chr1,13910137,13910868
461,chr1,14026481,14027200
462,chr1,14075267,14076458
463,chr1,14219350,14219737
464,chr1,14924610,14925993
465,chr1,15127583,15127869
466,chr1,15250373,15251545
467,chr1,15375063,15375413
468,chr1,15479219,15481471
469,chr1,15541181,15541447
470,chr1,15573620,15573953
471,chr1,15736033,15737228
472,chr1,15850493,15850699
473,chr1,15851106,15851581
474,chr1,15853108,15853663
475,chr1,15911088,15911608
476,chr1,15929823,15930289
477,chr1,15943821,15944356
478,chr1,16011266,16011502
479,chr1,16053616,16053975
480,chr1,16058297,16058505
481,chr1,16070628,16070853
482,chr1,16073318,16073521
483,chr1,16085147,16085862
484,chr1,16161260,16162880
485,chr1,16163752,16164123
486,chr1,16173889,16175396
487,chr1,16175829,16176117
488,chr1,16260870,16261155
489,chr1,16269900,16270259
490,chr1,16270591,16271582
491,chr1,16301902,16302672
492,chr1,16399648,16400072
493,chr1,16464376,16464621
494,chr1,16475111,16475324
495,chr1,16481484,16482782
496,chr1,16494061,16494505
497,chr1,16532917,16534580
498,chr1,16543683,16544307
499,chr1,16553326,16553660
500,chr1,16563544,16563799
501,chr1,16678574,16679192
502,chr1,16693621,16694270
503,chr1,16766998,16767803
504,chr1,16810605,16810957
505,chr1,16825138,16826377
506,chr1,16840784,16841028
507,chr1,16847280,16847892
508,chr1,16860873,16862296
509,chr1,16874401,16874813
510,chr1,16939456,16940454
511,chr1,16970855,16971492
512,chr1,16973485,16975045
513,chr1,16984777,16985053
514,chr1,16993451,16993690
515,chr1,17006742,17007151
516,chr1,17018683,17020959
517,chr1,17022986,17023284
518,chr1,17025923,17027942
519,chr1,17033768,17034728
520,chr1,17051491,17051891
521,chr1,17066763,17067002
522,chr1,17075404,17075680
523,chr1,17085411,17086974
524,chr1,17186111,17186523
525,chr1,17197561,17197849
526,chr1,17198626,17200049
527,chr1,17215421,17216094
528,chr1,17222227,17222466
529,chr1,17231298,17231680
530,chr1,17240038,17240970
531,chr1,17281818,17282056
532,chr1,17287290,17287684
533,chr1,17292904,17293115
534,chr1,17306551,17307363
535,chr1,17331885,17332093
536,chr1,17337829,17338590
537,chr1,17380456,17380722
538,chr1,17445651,17446088
539,chr1,17475702,17476075
540,chr1,17734435,17734645
541,chr1,17746200,17746547
542,chr1,17764072,17765811
543,chr1,17865863,17866630
544,chr1,17949452,17949670
545,chr1,18023481,18023792
546,chr1,18152378,18152842
547,chr1,18434105,18434813
548,chr1,18435566,18435904
549,chr1,18436551,18437673
550,chr1,18691874,18692081
551,chr1,18703295,18703496
552,chr1,18808873,18809667
553,chr1,18956895,18959829
554,chr1,18962842,18963481
555,chr1,18964180,18964401
556,chr1,18967251,18968119
557,chr1,18969548,18970739
558,chr1,18971729,18972097
559,chr1,18973028,18973304
560,chr1,19043390,19043828
561,chr1,19110720,19110932
562,chr1,19180945,19181469
563,chr1,19203874,19204234
564,chr1,19209626,19209914
565,chr1,19228828,19229634
566,chr1,19281948,19283883
567,chr1,19536151,19537046
568,chr1,19577884,19578708
569,chr1,19600249,19600942
570,chr1,19614998,19615660
571,chr1,19638207,19639309
572,chr1,19665010,19665276
573,chr1,19811703,19812644
574,chr1,19923341,19924002
575,chr1,19970255,19971923
576,chr1,19991146,19992788
577,chr1,20005510,20005865
578,chr1,20126029,20126780
579,chr1,20208807,20209462
580,chr1,20512360,20512797
581,chr1,20569455,20569817
582,chr1,20669566,20670018
583,chr1,20692582,20693534
584,chr1,20810462,20813511
585,chr1,20834416,20834883
586,chr1,20878894,20880592
587,chr1,20960045,20960551
588,chr1,20987516,20988238
589,chr1,21022939,21023189
590,chr1,21031008,21031369
591,chr1,21043832,21044771
592,chr1,21058006,21059366
593,chr1,21112708,21114121
594,chr1,21503115,21503836
595,chr1,21551574,21551931
596,chr1,21616380,21617101
597,chr1,21671360,21672319
598,chr1,21754797,21755995
599,chr1,21763070,21763416
600,chr1,21766272,21767224
601,chr1,21786445,21786713
602,chr1,21835548,21836344
603,chr1,21930179,21930380
604,chr1,21948674,21949263
605,chr1,21978101,21978764
606,chr1,21985703,21986102
607,chr1,21995063,21995914
608,chr1,21996161,21996409
609,chr1,22109129,22110261
610,chr1,22140891,22141407
611,chr1,22149683,22149897
612,chr1,22155300,22155565
613,chr1,22191349,22191592
614,chr1,22210992,22211318
615,chr1,22213902,22214119
616,chr1,22351917,22352194
617,chr1,22379009,22380029
618,chr1,22446520,22446943
619,chr1,22456023,22456225
620,chr1,22468912,22470252
621,chr1,22612214,22612418
622,chr1,22668638,22668862
623,chr1,22778236,22778817
624,chr1,22889595,22890096
625,chr1,22902802,22903413
626,chr1,22919773,22920207
627,chr1,22927145,22927542
628,chr1,22974050,22974303
629,chr1,23003416,23003831
630,chr1,23036823,23038362
631,chr1,23110904,23111567
632,chr1,23279553,23280569
633,chr1,23345814,23346677
634,chr1,23504059,23504633
635,chr1,23543377,23544237
636,chr1,23670245,23671363
637,chr1,23694690,23696050
638,chr1,23750508,23751663
639,chr1,23763154,23763971
640,chr1,23809977,23810693
641,chr1,23857033,23858089
642,chr1,23881017,23881755
643,chr1,23884842,23885087
644,chr1,23885682,23886212
645,chr1,23894640,23895064
646,chr1,23945941,23946295
647,chr1,24018355,24018567
648,chr1,24069695,24070615
649,chr1,24104502,24105263
650,chr1,24117482,24117824
651,chr1,24126799,24127549
652,chr1,24194254,24194990
653,chr1,24229115,24229537
654,chr1,24285785,24286701
655,chr1,24306363,24307017
656,chr1,24513540,24514477
657,chr1,24648202,24648985
658,chr1,24739857,24740262
659,chr1,24742671,24743039
660,chr1,24828865,24829878
661,chr1,24861702,24861920
662,chr1,24969027,24970196
663,chr1,25071352,25072586
664,chr1,25174560,25175367
665,chr1,25228496,25229132
666,chr1,25234428,25234807
667,chr1,25255527,25259005
668,chr1,25558563,25559178
669,chr1,25566459,25566711
670,chr1,25572966,25574521
671,chr1,25593277,25593678
672,chr1,25593957,25594487
673,chr1,25663606,25664007
674,chr1,25664286,25665398
675,chr1,25756470,25758115
676,chr1,25869893,25871042
677,chr1,25942661,25943191
678,chr1,25944099,25944772
679,chr1,26097904,26098107
680,chr1,26146122,26147349
681,chr1,26185472,26186356
682,chr1,26201722,26202516
683,chr1,26231950,26233624
684,chr1,26249205,26249613
685,chr1,26324549,26324934
686,chr1,26361593,26362708
687,chr1,26372281,26373313
688,chr1,26437319,26438917
689,chr1,26487807,26488606
690,chr1,26490522,26491015
691,chr1,26496179,26496824
692,chr1,26551517,26552194
693,chr1,26560449,26561028
694,chr1,26606362,26606913
695,chr1,26632836,26633316
696,chr1,26662538,26663466
697,chr1,26672445,26672650
698,chr1,26686516,26687281
699,chr1,26737246,26738148
700,chr1,26758492,26758856
701,chr1,26798366,26799842
702,chr1,26826676,26827474
703,chr1,26856191,26856684
704,chr1,26946844,26948076
705,chr1,27021833,27024101
706,chr1,27114118,27114692
707,chr1,27143740,27143953
708,chr1,27153033,27153243
709,chr1,27189912,27190128
710,chr1,27191066,27191911
711,chr1,27216161,27217045
712,chr1,27226492,27227009
713,chr1,27248048,27248619
714,chr1,27286065,27287101
715,chr1,27320127,27321146
716,chr1,27332593,27332982
717,chr1,27338879,27339441
718,chr1,27481345,27481742
719,chr1,27527884,27528085
720,chr1,27560705,27561707
721,chr1,27648453,27649006
722,chr1,27675919,27678016
723,chr1,27683277,27683590
724,chr1,27687024,27687743
725,chr1,27692412,27693243
726,chr1,27709600,27709831
727,chr1,27718892,27719349
728,chr1,27816342,27816853
729,chr1,27854416,27854963
730,chr1,27874417,27874638
731,chr1,27894927,27895524
732,chr1,27901660,27902688
733,chr1,27929705,27930866
734,chr1,27941865,27942324
735,chr1,27960567,27961023
736,chr1,27961559,27961810
737,chr1,27986305,27986808
738,chr1,27994727,27995031
739,chr1,28052145,28053002
740,chr1,28099628,28100031
741,chr1,28157221,28157788
742,chr1,28199031,28199257
743,chr1,28240584,28241535
744,chr1,28285020,28285304
745,chr1,28286019,28286838
746,chr1,28415098,28415312
747,chr1,28559145,28559597
748,chr1,28562510,28562976
749,chr1,28573701,28574022
750,chr1,28585831,28587249
751,chr1,28655365,28655667
752,chr1,28696041,28696731
753,chr1,28844653,28845293
754,chr1,28857037,28857311
755,chr1,28879402,28879704
756,chr1,28908069,28908799
757,chr1,28919041,28919454
758,chr1,28969553,28969898
759,chr1,29063066,29064315
760,chr1,29101790,29102069
761,chr1,29138501,29139348
762,chr1,29189307,29189952
763,chr1,29213438,29214300
764,chr1,29240768,29241969
765,chr1,29447699,29451847
766,chr1,29460810,29461172
767,chr1,29507976,29508686
768,chr1,29557220,29557627
769,chr1,29562745,29565307
770,chr1,29585897,29586598
771,chr1,29587087,29587412
772,chr1,29804962,29805239
773,chr1,31158009,31158261
774,chr1,31190972,31191221
775,chr1,31191574,31191960
776,chr1,31194276,31194587
777,chr1,31246010,31246280
778,chr1,31280121,31280512
779,chr1,31380844,31381078
780,chr1,31381538,31381966
781,chr1,31538412,31538938
782,chr1,31628100,31628493
783,chr1,31654422,31654833
784,chr1,31712078,31712812
785,chr1,31769246,31769978
786,chr1,31885794,31887010
787,chr1,32052471,32052771
788,chr1,32054341,32054843
789,chr1,32083149,32084069
790,chr1,32110210,32110961
791,chr1,32169537,32169869
792,chr1,32180131,32180487
793,chr1,32208486,32208704
794,chr1,32221887,32222107
795,chr1,32226146,32226535
796,chr1,32228347,32230252
797,chr1,32237827,32238661
798,chr1,32254004,32254353
799,chr1,32403387,32404382
800,chr1,32410188,32410630
801,chr1,32479102,32480583
802,chr1,32538205,32539052
803,chr1,32574061,32574318
804,chr1,32645154,32645814
805,chr1,32666231,32666460
806,chr1,32670569,32671885
807,chr1,32687521,32688040
808,chr1,32705524,32707141
809,chr1,32713918,32714186
810,chr1,32740710,32741544
811,chr1,32757414,32758034
812,chr1,32800859,32802229
813,chr1,32817198,32817588
814,chr1,32826944,32828017
815,chr1,32859770,32860348
816,chr1,32892428,32892835
817,chr1,32930500,32931061
818,chr1,32966118,32966563
819,chr1,33005423,33005739
820,chr1,33116543,33117363
821,chr1,33168019,33168865
822,chr1,33207636,33207874
823,chr1,33219427,33220028
824,chr1,33235494,33235718
825,chr1,33282675,33283906
826,chr1,33351686,33352397
827,chr1,33358469,33359449
828,chr1,33366792,33367002
829,chr1,33429531,33430513
830,chr1,33438458,33438979
831,chr1,33502201,33502719
832,chr1,33516594,33516933
833,chr1,33546524,33547243
834,chr1,33592891,33593155
835,chr1,33612976,33613321
836,chr1,33625259,33625527
837,chr1,33646613,33647878
838,chr1,33721448,33721703
839,chr1,33741774,33742381
840,chr1,33745741,33745990
841,chr1,33772146,33773104
842,chr1,33814783,33815770
843,chr1,33815950,33816193
844,chr1,33896002,33896929
845,chr1,33938025,33938328
846,chr1,34090605,34090854
847,chr1,34098896,34099119
848,chr1,34628783,34630976
849,chr1,34642382,34643024
850,chr1,35227028,35227276
851,chr1,35246876,35247599
852,chr1,35250418,35250736
853,chr1,35258564,35258791
854,chr1,35325182,35325550
855,chr1,35331703,35332409
856,chr1,35334304,35334506
857,chr1,35350878,35351854
858,chr1,35394747,35396206
859,chr1,35442237,35442936
860,chr1,35450649,35451037
861,chr1,35497121,35497587
862,chr1,35544927,35545303
863,chr1,35586331,35586591
864,chr1,35657467,35658811
865,chr1,35734223,35734855
866,chr1,36022680,36023834
867,chr1,36038927,36040051
868,chr1,36042432,36043444
869,chr1,36106969,36107261
870,chr1,36173406,36173979
871,chr1,36184248,36184774
872,chr1,36234924,36235800
873,chr1,36273499,36274461
874,chr1,36348501,36349731
875,chr1,36396249,36397262
876,chr1,36549554,36549965
877,chr1,36554325,36554955
878,chr1,36590761,36591121
879,chr1,36614855,36615462
880,chr1,36621451,36622310
881,chr1,36641756,36642461
882,chr1,36643955,36644327
883,chr1,36689759,36690087
884,chr1,36771830,36773009
885,chr1,36786500,36789402
886,chr1,36807362,36807584
887,chr1,36851089,36851873
888,chr1,36863211,36863603
889,chr1,36915796,36916324
890,chr1,36929414,36930131
891,chr1,37498377,37500624
892,chr1,37783611,37784258
893,chr1,37939723,37940650
894,chr1,37980071,37980565
895,chr1,38019606,38019823
896,chr1,38022452,38022719
897,chr1,38061428,38061740
898,chr1,38099677,38100864
899,chr1,38156042,38156279
900,chr1,38157295,38158586
901,chr1,38200919,38201200
902,chr1,38218190,38218977
903,chr1,38219702,38220012
904,chr1,38227079,38227741
905,chr1,38229838,38230888
906,chr1,38259095,38260427
907,chr1,38273374,38274402
908,chr1,38325150,38325999
909,chr1,38397236,38397721
910,chr1,38455232,38455769
911,chr1,38461584,38461988
912,chr1,38470617,38471396
913,chr1,38478082,38478727
914,chr1,38510102,38513642
915,chr1,38941919,38942404
916,chr1,39044059,39044561
917,chr1,39174379,39174940
918,chr1,39269729,39270251
919,chr1,39283609,39284576
920,chr1,39324815,39325721
921,chr1,39338479,39339349
922,chr1,39456655,39457271
923,chr1,39547013,39547959
924,chr1,39570665,39571859
925,chr1,39874018,39875239
926,chr1,39956424,39958137
927,chr1,39980365,39981768
928,chr1,40041317,40042667
929,chr1,40105010,40105707
930,chr1,40136988,40138087
931,chr1,40149431,40150013
932,chr1,40156930,40158514
933,chr1,40204312,40204739
934,chr1,40235767,40237190
935,chr1,40253683,40255172
936,chr1,40348941,40349288
937,chr1,40366595,40368213
938,chr1,40420487,40421366
939,chr1,40505411,40506703
940,chr1,40562666,40563128
941,chr1,40598508,40599209
942,chr1,40626913,40627612
943,chr1,40723386,40723698
944,chr1,40723796,40724010
945,chr1,40769186,40769871
946,chr1,40781004,40781445
947,chr1,40781679,40781956
948,chr1,40782220,40783145
949,chr1,40839215,40840022
950,chr1,40915605,40916072
951,chr1,40942784,40943387
952,chr1,40974056,40974786
953,chr1,40997160,40997439
954,chr1,41119852,41120136
955,chr1,41131111,41131378
956,chr1,41157162,41157975
957,chr1,41249090,41250161
958,chr1,41267919,41268398
959,chr1,41283840,41284591
960,chr1,41284847,41285149
961,chr1,41303355,41304436
962,chr1,41326949,41328285
963,chr1,41349740,41350293
964,chr1,41444870,41446116
965,chr1,41483418,41483693
966,chr1,41706957,41708327
967,chr1,41826680,41828290
968,chr1,41831976,41832542
969,chr1,41847264,41849204
970,chr1,41889270,41889626
971,chr1,41961850,41962316
972,chr1,41981788,41982043
973,chr1,42127380,42128632
974,chr1,42383640,42384003
975,chr1,42500855,42501980
976,chr1,42611485,42611691
977,chr1,42800265,42801370
978,chr1,42845978,42846988
979,chr1,42921716,42922575
980,chr1,42928797,42929500
981,chr1,43123977,43124422
982,chr1,43147500,43149016
983,chr1,43204115,43204323
984,chr1,43232214,43233359
985,chr1,43250762,43251082
986,chr1,43282574,43283090
987,chr1,43312258,43312513
988,chr1,43352785,43352994
989,chr1,43353241,43353442
990,chr1,43353947,43354170
991,chr1,43389835,43390551
992,chr1,43423467,43424768
993,chr1,43472867,43473334
994,chr1,43533890,43534334
995,chr1,43613488,43613842
996,chr1,43637503,43638052
997,chr1,43738484,43738829
998,chr1,43770522,43770880
999,chr1,43814305,43815277
1000,chr1,43824134,43825059
1001,chr1,43832814,43833073
1002,chr1,43833828,43834137
