,chr_nr,start,stop
103,chr1,1174263,1177885
104,chr1,1178207,1181756
105,chr1,1182470,1184470
106,chr1,1187396,1189396
107,chr1,1190245,1190522
108,chr1,1190799,1192799
109,chr1,1201166,1203166
110,chr1,1203597,1205597
111,chr1,1206515,1208515
112,chr1,1209942,1211942
113,chr1,1226780,1228780
114,chr1,1230163,1232163
115,chr1,1240400,1242400
116,chr1,1245185,1247918
117,chr1,1248493,1250493
118,chr1,1252322,1254322
119,chr1,1254548,1256548
120,chr1,1257643,1259643
121,chr1,1260635,1262665
122,chr1,1263420,1265206
123,chr1,1265429,1267085
124,chr1,1267286,1267435
125,chr1,1268986,1271425
126,chr1,1272074,1272377
127,chr1,1272634,1274634
128,chr1,1281933,1283933
129,chr1,1285345,1287345
130,chr1,1287707,1289707
131,chr1,1291126,1293126
132,chr1,1307140,1309140
133,chr1,1311039,1313039
134,chr1,1320644,1322644
135,chr1,1322924,1324924
136,chr1,1332071,1334071
137,chr1,1335602,1337602
138,chr1,1340004,1342004
139,chr1,1342952,1344952
140,chr1,1353159,1355159
141,chr1,1356000,1358000
142,chr1,1359560,1361560
143,chr1,1361787,1362954
144,chr1,1363299,1365299
145,chr1,1368767,1370767
146,chr1,1371449,1374461
147,chr1,1375584,1377584
148,chr1,1387555,1389555
149,chr1,1389889,1391889
150,chr1,1394085,1396085
151,chr1,1396338,1398338
152,chr1,1404844,1406844
153,chr1,1407821,1409821
154,chr1,1412034,1414034
155,chr1,1414532,1417285
156,chr1,1417753,1420226
157,chr1,1420684,1422684
158,chr1,1442588,1444588
159,chr1,1444849,1446878
160,chr1,1448205,1450205
161,chr1,1450701,1452701
162,chr1,1453199,1455302
163,chr1,1455892,1456829
164,chr1,1457074,1457954
165,chr1,1459029,1461029
166,chr1,1462508,1464508
167,chr1,1464806,1466806
168,chr1,1468604,1470604
169,chr1,1471450,1473107
170,chr1,1473342,1474962
171,chr1,1475220,1476093
172,chr1,1476669,1478669
173,chr1,1487532,1489532
174,chr1,1489794,1491794
175,chr1,1494761,1496761
176,chr1,1496986,1498986
177,chr1,1507482,1509482
178,chr1,1510747,1512747
179,chr1,1532331,1534331
180,chr1,1536136,1538136
181,chr1,1548453,1550453
182,chr1,1552015,1554015
183,chr1,1556587,1558587
184,chr1,1559359,1560780
185,chr1,1561055,1562049
186,chr1,1562398,1563674
187,chr1,1564032,1564421
188,chr1,1570006,1571032
189,chr1,1571470,1573470
190,chr1,1578377,1580377
191,chr1,1580595,1582595
192,chr1,1588073,1590073
193,chr1,1590942,1592942
194,chr1,1598981,1600981
195,chr1,1601231,1602391
196,chr1,1602686,1604686
197,chr1,1605898,1607898
198,chr1,1608243,1610243
199,chr1,1621610,1623610
200,chr1,1625067,1627067
201,chr1,1629086,1631086
202,chr1,1633226,1634252
203,chr1,1634690,1636690
204,chr1,1641593,1643593
205,chr1,1643811,1645811
206,chr1,1653395,1655395
207,chr1,1656231,1658231
208,chr1,1668756,1670756
209,chr1,1671101,1673101
210,chr1,1674885,1676885
211,chr1,1678333,1680333
212,chr1,1683373,1685373
213,chr1,1685971,1687971
214,chr1,1689767,1691767
215,chr1,1692063,1694063
216,chr1,1707394,1709394
217,chr1,1710582,1713639
218,chr1,1714141,1716141
219,chr1,1819405,1821405
220,chr1,1823272,1825272
221,chr1,1837958,1839958
222,chr1,1840601,1842601
223,chr1,1848098,1850098
224,chr1,1851391,1853391
225,chr1,1857246,1859246
226,chr1,1859523,1861523
227,chr1,1872715,1874715
228,chr1,1875015,1875617
229,chr1,1875877,1877877
230,chr1,1884344,1886344
231,chr1,1886870,1888870
232,chr1,1894414,1896414
233,chr1,1896628,1897581
234,chr1,1897786,1899786
235,chr1,1908268,1910268
236,chr1,1913800,1915800
237,chr1,1933166,1935166
238,chr1,1935452,1937452
239,chr1,1948411,1950411
240,chr1,1951479,1953479
241,chr1,1955046,1957046
242,chr1,1957386,1959414
243,chr1,1959867,1960942
244,chr1,1961148,1961407
245,chr1,1961850,1963850
246,chr1,1972686,1974686
247,chr1,1974942,1976123
248,chr1,1976628,1978628
249,chr1,1979251,1981251
250,chr1,1983212,1985212
251,chr1,1988779,1990779
252,chr1,1991171,1993171
253,chr1,2003179,2005179
254,chr1,2005565,2007565
255,chr1,2023205,2025205
256,chr1,2026225,2028225
257,chr1,2036555,2038555
258,chr1,2038863,2040997
259,chr1,2041302,2043302
260,chr1,2044429,2046429
261,chr1,2046865,2048865
262,chr1,2061782,2063782
263,chr1,2064052,2064628
264,chr1,2064855,2066367
265,chr1,2066666,2068666
266,chr1,2080314,2082314
267,chr1,2082529,2084529
268,chr1,2114432,2116432
269,chr1,2116801,2118801
270,chr1,2119017,2121017
271,chr1,2121818,2123818
272,chr1,2124048,2126048
273,chr1,2126642,2128642
274,chr1,2134808,2136808
275,chr1,2137351,2139351
276,chr1,2142199,2144199
277,chr1,2144497,2146497
278,chr1,2156212,2158212
279,chr1,2161173,2163173
280,chr1,2210020,2212020
281,chr1,2213881,2215881
282,chr1,2220198,2222198
283,chr1,2222569,2224569
284,chr1,2230310,2232310
285,chr1,2232617,2235308
286,chr1,2235667,2236442
287,chr1,2239069,2241069
288,chr1,2243714,2245714
289,chr1,2247086,2249315
290,chr1,2249634,2251634
291,chr1,2251723,2253723
292,chr1,2254758,2258097
293,chr1,2258423,2259064
294,chr1,2259326,2261326
295,chr1,2264007,2266007
296,chr1,2266432,2268432
297,chr1,2274358,2276358
298,chr1,2276657,2278657
299,chr1,2302159,2304159
300,chr1,2304376,2306376
301,chr1,2314353,2316353
302,chr1,2316749,2318749
303,chr1,2320481,2322481
304,chr1,2323764,2325764
305,chr1,2331550,2333550
306,chr1,2334172,2336172
307,chr1,2337876,2339876
308,chr1,2340246,2343385
309,chr1,2344717,2345891
310,chr1,2346156,2348156
311,chr1,2357926,2359926
312,chr1,2360167,2362167
313,chr1,2369846,2371846
314,chr1,2372073,2374818
315,chr1,2375814,2377814
316,chr1,2385669,2387669
317,chr1,2388086,2390086
318,chr1,2396825,2398825
319,chr1,2399055,2401055
320,chr1,2407757,2409757
321,chr1,2410049,2411125
322,chr1,2411404,2415198
323,chr1,2415506,2417506
324,chr1,2431648,2433648
325,chr1,2434065,2435041
326,chr1,2435257,2435554
327,chr1,2435828,2439797
328,chr1,2440022,2440126
329,chr1,2440478,2442478
330,chr1,2443355,2445355
331,chr1,2445648,2447648
332,chr1,2447922,2449922
333,chr1,2450206,2451217
334,chr1,2451551,2452795
335,chr1,2453007,2455007
336,chr1,2455241,2457241
337,chr1,2458259,2460760
338,chr1,2462010,2464010
339,chr1,2464934,2466934
340,chr1,2467212,2469212
341,chr1,2470095,2472095
342,chr1,2472586,2474586
343,chr1,2475563,2477563
344,chr1,2478363,2480363
345,chr1,2515397,2517397
346,chr1,2518892,2520892
347,chr1,2525239,2527239
348,chr1,2527503,2529503
349,chr1,2535671,2537671
350,chr1,2537886,2539886
351,chr1,2557892,2559892
352,chr1,2561055,2563055
353,chr1,2572030,2574030
354,chr1,2574864,2576864
355,chr1,2704025,2706025
356,chr1,2706961,2708961
357,chr1,2714741,2716741
358,chr1,2717233,2719233
359,chr1,2770126,2772126
360,chr1,2772665,2774665
361,chr1,2775157,2777157
362,chr1,2777361,2779361
363,chr1,2825785,2827785
364,chr1,2828294,2830294
365,chr1,2845056,2847056
366,chr1,2847288,2850665
367,chr1,2850873,2852873
368,chr1,2874545,2876545
369,chr1,2876808,2878808
370,chr1,2883062,2885062
371,chr1,2885284,2886589
372,chr1,2886923,2888923
373,chr1,2916497,2918497
374,chr1,2918753,2920753
375,chr1,2927155,2929155
376,chr1,2929376,2931376
377,chr1,2936633,2938633
378,chr1,2939043,2941043
379,chr1,2977275,2979275
380,chr1,2980758,2983925
381,chr1,2987962,2990030
382,chr1,2990718,2992718
383,chr1,2995272,2997272
384,chr1,2997473,2999727
385,chr1,2999978,3001978
386,chr1,3026179,3028179
387,chr1,3028557,3030557
388,chr1,3036067,3038067
389,chr1,3038343,3040343
390,chr1,3054541,3056541
391,chr1,3056772,3059050
392,chr1,3059268,3061268
393,chr1,3069899,3071899
394,chr1,3072239,3074239
395,chr1,3078934,3080934
396,chr1,3081292,3083292
397,chr1,3100540,3102540
398,chr1,3103352,3104956
399,chr1,3105253,3107253
400,chr1,3109579,3111579
401,chr1,3111909,3113909
402,chr1,3145845,3147845
403,chr1,3148081,3150081
404,chr1,3153160,3155160
405,chr1,3155361,3157509
406,chr1,3158300,3160300
407,chr1,3161969,3163969
408,chr1,3164643,3166643
409,chr1,3180821,3182821
410,chr1,3183216,3184546
411,chr1,3184824,3186824
412,chr1,3193376,3195376
413,chr1,3196052,3198052
414,chr1,3201765,3203765
415,chr1,3204453,3206453
416,chr1,3237915,3239915
417,chr1,3240261,3242261
418,chr1,3273029,3275029
419,chr1,3275284,3277284
420,chr1,3305069,3307069
421,chr1,3307285,3310102
422,chr1,3311035,3313035
423,chr1,3319269,3321269
424,chr1,3322310,3324310
425,chr1,3325991,3327991
426,chr1,3329424,3331040
427,chr1,3331279,3331986
428,chr1,3332227,3334227
429,chr1,3340012,3342012
430,chr1,3342806,3344806
431,chr1,3349365,3351365
432,chr1,3351632,3353632
433,chr1,3368905,3370905
434,chr1,3371683,3373683
435,chr1,3392701,3394701
436,chr1,3395191,3397191
437,chr1,3423576,3425576
438,chr1,3425797,3426361
439,chr1,3426570,3427355
440,chr1,3427683,3429683
441,chr1,3433988,3435988
442,chr1,3436250,3438250
443,chr1,3445449,3447449
444,chr1,3447950,3449950
445,chr1,3457874,3459874
446,chr1,3460269,3462269
447,chr1,3497902,3499902
448,chr1,3500470,3502470
449,chr1,3509709,3511709
450,chr1,3512118,3514118
451,chr1,3525619,3527619
452,chr1,3528078,3528333
453,chr1,3528683,3530683
454,chr1,3538767,3540767
455,chr1,3542241,3544241
456,chr1,3554963,3556963
457,chr1,3557201,3559952
458,chr1,3561009,3563009
459,chr1,3564445,3566445
460,chr1,3569636,3571636
461,chr1,3605096,3607096
462,chr1,3607553,3609553
463,chr1,3621318,3623318
464,chr1,3623521,3625521
465,chr1,3632633,3634633
466,chr1,3635101,3637101
467,chr1,3647294,3649294
468,chr1,3649674,3651674
469,chr1,3660963,3662963
470,chr1,3664085,3666085
471,chr1,3686553,3688553
472,chr1,3689684,3691684
473,chr1,3701672,3703672
474,chr1,3703908,3705908
475,chr1,3710398,3712398
476,chr1,3713234,3715234
477,chr1,3729458,3731458
478,chr1,3732015,3734015
479,chr1,3771187,3773187
480,chr1,3774465,3775077
481,chr1,3775369,3777369
482,chr1,3788864,3790864
483,chr1,3791611,3793611
484,chr1,3806490,3808490
485,chr1,3809236,3811236
486,chr1,3814356,3816356
487,chr1,3818084,3820084
488,chr1,3822219,3824219
489,chr1,3824456,3826456
490,chr1,4190633,4192633
491,chr1,4193243,4195243
492,chr1,4219387,4221387
493,chr1,4221672,4223672
494,chr1,4711989,4713989
495,chr1,4716555,4718555
496,chr1,4724576,4726576
497,chr1,4726867,4728867
498,chr1,4769652,4771652
499,chr1,4772545,4774545
500,chr1,4830351,4832351
501,chr1,4832553,4834553
502,chr1,5770056,5772056
503,chr1,5772513,5774513
504,chr1,5791557,5793557
505,chr1,5793784,5795784
506,chr1,5935157,5937157
507,chr1,5937392,5939392
508,chr1,5948824,5950824
509,chr1,5951029,5953029
510,chr1,6049595,6051595
511,chr1,6052955,6054955
512,chr1,6084244,6086244
513,chr1,6086494,6088494
514,chr1,6109609,6111609
515,chr1,6111836,6113836
516,chr1,6129635,6131635
517,chr1,6131985,6133985
518,chr1,6185743,6187743
519,chr1,6188235,6188873
520,chr1,6189120,6191120
521,chr1,6200118,6202118
522,chr1,6202359,6204359
523,chr1,6206716,6208716
524,chr1,6209039,6211039
525,chr1,6237237,6239237
526,chr1,6240814,6241031
527,chr1,6241251,6243251
528,chr1,6257178,6259178
529,chr1,6259883,6261883
530,chr1,6263825,6265825
531,chr1,6266778,6268820
532,chr1,6269588,6271588
533,chr1,6293528,6295528
534,chr1,6296261,6298261
535,chr1,6299695,6301695
536,chr1,6302856,6305148
537,chr1,6306463,6309163
538,chr1,6310092,6313761
539,chr1,6314139,6316139
540,chr1,6318137,6320137
541,chr1,6320942,6322942
542,chr1,6337948,6339948
543,chr1,6340268,6341136
544,chr1,6341412,6343412
545,chr1,6450814,6452814
546,chr1,6454185,6456185
547,chr1,6477057,6479057
548,chr1,6480938,6484503
549,chr1,6485327,6487327
550,chr1,6498168,6500168
551,chr1,6501130,6503130
552,chr1,6505207,6507207
553,chr1,6509186,6511689
554,chr1,6512110,6514108
555,chr1,6516325,6518325
556,chr1,6518584,6520584
557,chr1,6521955,6523955
558,chr1,6523996,6525996
559,chr1,6526228,6528228
560,chr1,6528536,6530536
561,chr1,6531814,6533814
562,chr1,6543143,6545143
563,chr1,6545559,6547559
564,chr1,6548083,6550083
565,chr1,6551115,6553115
566,chr1,6555561,6557561
567,chr1,6557872,6559872
568,chr1,6612136,6614136
569,chr1,6614835,6616835
570,chr1,6637427,6639427
571,chr1,6640361,6642361
572,chr1,6651397,6653397
573,chr1,6653674,6655674
574,chr1,6657125,6659125
575,chr1,6659505,6661776
576,chr1,6663844,6665844
577,chr1,6670786,6672786
578,chr1,6675741,6677741
579,chr1,6683071,6685071
580,chr1,6685691,6687691
581,chr1,6759295,6761295
582,chr1,6762131,6764131
583,chr1,6842313,6844313
584,chr1,6846366,6848366
585,chr1,7020001,7022001
586,chr1,7022308,7024308
587,chr1,7120519,7122519
588,chr1,7122727,7124727
589,chr1,7721400,7723400
590,chr1,7725175,7727175
591,chr1,7738143,7740143
592,chr1,7741117,7743117
593,chr1,7762593,7764593
594,chr1,7765856,7767856
595,chr1,7829378,7831378
596,chr1,7831846,7833846
597,chr1,7841460,7843460
598,chr1,7843693,7843915
599,chr1,7845104,7847104
600,chr1,7885198,7887198
601,chr1,7887476,7889476
602,chr1,8000408,8002408
603,chr1,8002699,8004699
604,chr1,8011993,8013993
605,chr1,8014651,8016651
606,chr1,8019301,8021301
607,chr1,8022226,8024226
608,chr1,8083554,8085554
609,chr1,8086854,8088854
610,chr1,8269996,8271996
611,chr1,8272202,8274202
612,chr1,8275195,8277195
613,chr1,8277822,8279822
614,chr1,8375784,8377784
615,chr1,8378447,8380447
616,chr1,8382387,8384387
617,chr1,8384719,8385895
618,chr1,8386168,8388168
619,chr1,8388202,8390202
620,chr1,8390800,8392800
621,chr1,8393343,8395343
622,chr1,8395635,8397635
623,chr1,8401697,8403697
624,chr1,8404102,8406102
625,chr1,8416322,8418322
626,chr1,8418857,8420857
627,chr1,8481389,8483389
628,chr1,8484339,8486339
629,chr1,8761005,8763005
630,chr1,8763549,8765549
631,chr1,8875012,8877012
632,chr1,8877283,8877598
633,chr1,8878092,8880092
634,chr1,8936098,8938098
635,chr1,8939409,8941409
636,chr1,9097280,9099280
637,chr1,9100513,9102513
638,chr1,9129602,9131602
639,chr1,9131909,9133909
640,chr1,9186503,9188503
641,chr1,9189743,9191743
642,chr1,9240167,9242167
643,chr1,9243827,9245827
644,chr1,9256565,9258565
645,chr1,9258956,9260956
646,chr1,9292401,9294401
647,chr1,9295118,9297118
648,chr1,9322202,9324202
649,chr1,9324439,9324687
650,chr1,9325016,9327016
651,chr1,9414126,9416126
652,chr1,9416404,9418404
653,chr1,9425507,9427507
654,chr1,9427734,9429734
655,chr1,9486937,9488937
656,chr1,9489249,9491249
657,chr1,9553379,9555379
658,chr1,9555652,9557652
659,chr1,9597350,9599350
660,chr1,9600444,9602444
661,chr1,9646586,9648586
662,chr1,9649517,9651517
663,chr1,9668617,9670617
664,chr1,9670868,9672868
665,chr1,9685125,9687125
666,chr1,9687367,9689367
667,chr1,9709780,9711780
668,chr1,9713001,9715001
669,chr1,9747295,9749295
670,chr1,9750228,9752228
671,chr1,9773708,9775708
672,chr1,9775997,9777997
673,chr1,9788292,9790292
674,chr1,9790704,9791158
675,chr1,9791486,9793486
676,chr1,9820576,9822576
677,chr1,9822817,9824817
678,chr1,9881011,9883011
679,chr1,9884667,9886667
680,chr1,9967845,9969845
681,chr1,9970063,9970584
682,chr1,9970790,9972790
683,chr1,10001165,10003165
684,chr1,10003585,10005585
685,chr1,10055121,10057121
686,chr1,10058108,10060108
687,chr1,10090532,10092532
688,chr1,10093404,10095404
689,chr1,10268015,10270015
690,chr1,10271306,10273306
691,chr1,10384183,10386183
692,chr1,10386390,10388390
693,chr1,10456548,10458548
694,chr1,10459997,10461997
695,chr1,10488200,10490200
696,chr1,10491072,10493072
697,chr1,10530177,10532177
698,chr1,10532800,10534918
699,chr1,10535172,10537172
700,chr1,10696299,10698299
701,chr1,10698910,10699394
702,chr1,10700098,10702136
703,chr1,10702340,10704340
704,chr1,10705810,10707810
705,chr1,10708140,10710140
706,chr1,10711838,10713838
707,chr1,10714203,10714401
708,chr1,10714708,10716708
709,chr1,10717867,10719867
710,chr1,10720581,10722581
711,chr1,10723187,10725187
712,chr1,10725617,10727617
713,chr1,10751773,10753773
714,chr1,10754176,10755226
715,chr1,10755521,10757891
716,chr1,10758252,10760252
717,chr1,10762449,10764449
718,chr1,10764925,10766925
719,chr1,10851894,10853894
720,chr1,10856964,10858964
721,chr1,10893895,10895895
722,chr1,10896117,10898117
723,chr1,11070319,11072319
724,chr1,11073245,11075245
725,chr1,11117030,11119030
726,chr1,11120634,11122634
727,chr1,11157387,11159387
728,chr1,11160136,11162136
729,chr1,11320258,11322258
730,chr1,11323036,11325036
731,chr1,11331259,11333259
732,chr1,11333547,11335547
733,chr1,11536669,11538669
734,chr1,11540342,11542342
735,chr1,11559366,11561366
736,chr1,11562156,11564156
737,chr1,11587838,11589838
738,chr1,11590044,11592044
739,chr1,11594382,11596382
740,chr1,11596622,11598622
741,chr1,11706767,11708767
742,chr1,11709277,11710459
743,chr1,11710788,11714217
744,chr1,11715304,11717304
745,chr1,11722113,11724113
746,chr1,11724885,11726885
747,chr1,11738828,11740828
748,chr1,11741717,11743717
749,chr1,11748701,11750701
750,chr1,11752651,11754651
751,chr1,11777566,11779566
752,chr1,11780016,11782016
753,chr1,11793975,11795975
754,chr1,11796263,11798263
755,chr1,11820139,11822139
756,chr1,11822363,11824363
757,chr1,11863462,11865462
758,chr1,11866566,11868566
759,chr1,11896393,11898393
760,chr1,11898732,11900732
761,chr1,11917115,11919115
762,chr1,11919555,11921555
763,chr1,11983643,11985643
764,chr1,11986634,11988634
765,chr1,11992694,11994694
766,chr1,11994969,11996969
767,chr1,12038113,12040113
768,chr1,12040793,12042793
769,chr1,12077251,12079251
770,chr1,12079903,12081903
771,chr1,12121488,12123488
772,chr1,12124148,12126148
773,chr1,12224876,12226876
774,chr1,12227712,12229712
775,chr1,12249777,12251777
776,chr1,12251985,12253985
777,chr1,12287954,12289954
778,chr1,12290585,12290955
779,chr1,12291199,12293199
780,chr1,12598347,12600347
781,chr1,12600556,12602556
782,chr1,12653926,12655926
783,chr1,12656248,12658248
784,chr1,12674983,12676983
785,chr1,12678642,12680642
786,chr1,13837505,13839505
787,chr1,13840613,13842613
788,chr1,13879410,13881410
789,chr1,13881612,13883612
790,chr1,13907606,13909606
791,chr1,13909842,13910137
792,chr1,13910868,13912868
793,chr1,14024481,14026481
794,chr1,14027200,14029200
795,chr1,14073267,14075267
796,chr1,14076458,14078458
797,chr1,14217350,14219350
798,chr1,14219737,14221737
799,chr1,14922610,14924610
800,chr1,14925993,14927993
801,chr1,15125583,15127583
802,chr1,15127869,15129869
803,chr1,15248373,15250373
804,chr1,15251545,15253545
805,chr1,15373063,15375063
806,chr1,15375413,15377413
807,chr1,15477219,15479219
808,chr1,15481471,15483471
809,chr1,15539181,15541181
810,chr1,15541447,15543447
811,chr1,15571620,15573620
812,chr1,15573953,15575953
813,chr1,15734033,15736033
814,chr1,15737228,15739228
815,chr1,15848493,15850493
816,chr1,15850699,15851106
817,chr1,15851581,15853108
818,chr1,15853663,15855663
819,chr1,15909088,15911088
820,chr1,15911608,15913608
821,chr1,15927823,15929823
822,chr1,15930289,15932289
823,chr1,15941821,15943821
824,chr1,15944356,15946356
825,chr1,16009266,16011266
826,chr1,16011502,16013502
827,chr1,16051616,16053616
828,chr1,16053975,16055975
829,chr1,16056297,16058297
830,chr1,16058505,16060505
831,chr1,16068628,16070628
832,chr1,16070853,16073318
833,chr1,16073521,16075521
834,chr1,16083147,16085147
835,chr1,16085862,16087862
836,chr1,16159260,16161260
837,chr1,16162880,16163752
838,chr1,16164123,16166123
839,chr1,16171889,16173889
840,chr1,16175396,16175829
841,chr1,16176117,16178117
842,chr1,16258870,16260870
843,chr1,16261155,16263155
844,chr1,16267900,16269900
845,chr1,16270259,16270591
846,chr1,16271582,16273582
847,chr1,16299902,16301902
848,chr1,16302672,16304672
849,chr1,16397648,16399648
850,chr1,16400072,16402072
851,chr1,16462376,16464376
852,chr1,16464621,16466621
853,chr1,16473111,16475111
854,chr1,16475324,16477324
855,chr1,16479484,16481484
856,chr1,16482782,16484782
857,chr1,16492061,16494061
858,chr1,16494505,16496505
859,chr1,16530917,16532917
860,chr1,16534580,16536580
861,chr1,16541683,16543683
862,chr1,16544307,16546307
863,chr1,16551326,16553326
864,chr1,16553660,16555660
865,chr1,16561544,16563544
866,chr1,16563799,16565799
867,chr1,16676574,16678574
868,chr1,16679192,16681192
869,chr1,16691621,16693621
870,chr1,16694270,16696270
871,chr1,16764998,16766998
872,chr1,16767803,16769803
873,chr1,16808605,16810605
874,chr1,16810957,16812957
875,chr1,16823138,16825138
876,chr1,16826377,16828377
877,chr1,16838784,16840784
878,chr1,16841028,16843028
879,chr1,16845280,16847280
880,chr1,16847892,16849892
881,chr1,16858873,16860873
882,chr1,16862296,16864296
883,chr1,16872401,16874401
884,chr1,16874813,16876813
885,chr1,16937456,16939456
886,chr1,16940454,16942454
887,chr1,16968855,16970855
888,chr1,16971492,16973485
889,chr1,16975045,16977045
890,chr1,16982777,16984777
891,chr1,16985053,16987053
892,chr1,16991451,16993451
893,chr1,16993690,16995690
894,chr1,17004742,17006742
895,chr1,17007151,17009151
896,chr1,17016683,17018683
897,chr1,17020959,17022986
898,chr1,17023284,17025923
899,chr1,17027942,17029942
900,chr1,17031768,17033768
901,chr1,17034728,17036728
902,chr1,17049491,17051491
903,chr1,17051891,17053891
904,chr1,17064763,17066763
905,chr1,17067002,17069002
906,chr1,17073404,17075404
907,chr1,17075680,17077680
908,chr1,17083411,17085411
909,chr1,17086974,17088974
910,chr1,17184111,17186111
911,chr1,17186523,17188523
912,chr1,17195561,17197561
913,chr1,17197849,17198626
914,chr1,17200049,17202049
915,chr1,17213421,17215421
916,chr1,17216094,17218094
917,chr1,17220227,17222227
918,chr1,17222466,17224466
919,chr1,17229298,17231298
920,chr1,17231680,17233680
921,chr1,17238038,17240038
922,chr1,17240970,17242970
923,chr1,17279818,17281818
924,chr1,17282056,17284056
925,chr1,17285290,17287290
926,chr1,17287684,17289684
927,chr1,17290904,17292904
928,chr1,17293115,17295115
929,chr1,17304551,17306551
930,chr1,17307363,17309363
931,chr1,17329885,17331885
932,chr1,17332093,17334093
933,chr1,17335829,17337829
934,chr1,17338590,17340590
935,chr1,17378456,17380456
936,chr1,17380722,17382722
937,chr1,17443651,17445651
938,chr1,17446088,17448088
939,chr1,17473702,17475702
940,chr1,17476075,17478075
941,chr1,17732435,17734435
942,chr1,17734645,17736645
943,chr1,17744200,17746200
944,chr1,17746547,17748547
945,chr1,17762072,17764072
946,chr1,17765811,17767811
947,chr1,17863863,17865863
948,chr1,17866630,17868630
949,chr1,17947452,17949452
950,chr1,17949670,17951670
951,chr1,18021481,18023481
952,chr1,18023792,18025792
953,chr1,18150378,18152378
954,chr1,18152842,18154842
955,chr1,18432105,18434105
956,chr1,18434813,18435566
957,chr1,18435904,18436551
958,chr1,18437673,18439673
959,chr1,18689874,18691874
960,chr1,18692081,18694081
961,chr1,18701295,18703295
962,chr1,18703496,18705496
963,chr1,18806873,18808873
964,chr1,18809667,18811667
965,chr1,18954895,18956895
966,chr1,18959829,18962842
967,chr1,18963481,18964180
968,chr1,18964401,18967251
969,chr1,18968119,18969548
970,chr1,18970739,18971729
971,chr1,18972097,18973028
972,chr1,18973304,18975304
973,chr1,19041390,19043390
974,chr1,19043828,19045828
975,chr1,19108720,19110720
976,chr1,19110932,19112932
977,chr1,19178945,19180945
978,chr1,19181469,19183469
979,chr1,19201874,19203874
980,chr1,19204234,19206234
981,chr1,19207626,19209626
982,chr1,19209914,19211914
983,chr1,19226828,19228828
984,chr1,19229634,19231634
985,chr1,19279948,19281948
986,chr1,19283883,19285883
987,chr1,19534151,19536151
988,chr1,19537046,19539046
989,chr1,19575884,19577884
990,chr1,19578708,19580708
991,chr1,19598249,19600249
992,chr1,19600942,19602942
993,chr1,19612998,19614998
994,chr1,19615660,19617660
995,chr1,19636207,19638207
996,chr1,19639309,19641309
997,chr1,19663010,19665010
998,chr1,19665276,19667276
999,chr1,19809703,19811703
1000,chr1,19812644,19814644
1001,chr1,19921341,19923341
1002,chr1,19924002,19926002
1003,chr1,19968255,19970255
1004,chr1,19971923,19973923
1005,chr1,19989146,19991146
