,chr_nr,start,stop
329,chr1,6479057,6480937
330,chr1,6484503,6485326
331,chr1,6500168,6501129
332,chr1,6507207,6509185
333,chr1,6511689,6512109
334,chr1,6514108,6516324
335,chr1,6520584,6521954
336,chr1,6525996,6526227
337,chr1,6530536,6531813
338,chr1,6545143,6545558
339,chr1,6550083,6551114
340,chr1,6557561,6557871
341,chr1,6614136,6614834
342,chr1,6639427,6640360
343,chr1,6653397,6653673
344,chr1,6659125,6659504
345,chr1,6661776,6663843
346,chr1,6672786,6675740
347,chr1,6685071,6685690
348,chr1,6761295,6762130
349,chr1,6844313,6846365
350,chr1,7022001,7022307
351,chr1,7122519,7122726
352,chr1,7723400,7725174
353,chr1,7740143,7741116
354,chr1,7764593,7765855
355,chr1,7831378,7831845
356,chr1,7843460,7843692
357,chr1,7843915,7845103
358,chr1,7887198,7887475
359,chr1,8002408,8002698
360,chr1,8013993,8014650
361,chr1,8021301,8022225
362,chr1,8085554,8086853
363,chr1,8271996,8272201
364,chr1,8277195,8277821
365,chr1,8377784,8378446
366,chr1,8384387,8384718
367,chr1,8385895,8386167
368,chr1,8390202,8390799
369,chr1,8395343,8395634
370,chr1,8403697,8404101
371,chr1,8418322,8418856
372,chr1,8483389,8484338
373,chr1,8763005,8763548
374,chr1,8877012,8877282
375,chr1,8877598,8878091
376,chr1,8938098,8939408
377,chr1,9099280,9100512
378,chr1,9131602,9131908
379,chr1,9188503,9189742
380,chr1,9242167,9243826
381,chr1,9258565,9258955
382,chr1,9294401,9295117
383,chr1,9324202,9324438
384,chr1,9324687,9325015
385,chr1,9416126,9416403
386,chr1,9427507,9427733
387,chr1,9488937,9489248
388,chr1,9555379,9555651
389,chr1,9599350,9600443
390,chr1,9648586,9649516
391,chr1,9670617,9670867
392,chr1,9687125,9687366
393,chr1,9711780,9713000
394,chr1,9749295,9750227
395,chr1,9775708,9775996
396,chr1,9790292,9790703
397,chr1,9791158,9791485
398,chr1,9822576,9822816
399,chr1,9883011,9884666
400,chr1,9969845,9970062
401,chr1,9970584,9970789
402,chr1,10003165,10003584
403,chr1,10057121,10058107
404,chr1,10092532,10093403
405,chr1,10270015,10271305
406,chr1,10386183,10386389
407,chr1,10458548,10459996
408,chr1,10490200,10491071
409,chr1,10532177,10532799
410,chr1,10534918,10535171
411,chr1,10698299,10698909
412,chr1,10699394,10700097
413,chr1,10702136,10702339
414,chr1,10707810,10708139
415,chr1,10713838,10714202
416,chr1,10714401,10714707
417,chr1,10719867,10720580
418,chr1,10725187,10725616
419,chr1,10753773,10754175
420,chr1,10755226,10755520
421,chr1,10757891,10758251
422,chr1,10764449,10764924
423,chr1,10853894,10856963
424,chr1,10895895,10896116
425,chr1,11072319,11073244
426,chr1,11119030,11120633
427,chr1,11159387,11160135
428,chr1,11322258,11323035
429,chr1,11333259,11333546
430,chr1,11538669,11540341
431,chr1,11561366,11562155
432,chr1,11589838,11590043
433,chr1,11596382,11596621
434,chr1,11708767,11709276
435,chr1,11710459,11710787
436,chr1,11714217,11715303
437,chr1,11724113,11724884
438,chr1,11740828,11741716
439,chr1,11750701,11752650
440,chr1,11779566,11780015
441,chr1,11795975,11796262
442,chr1,11822139,11822362
443,chr1,11865462,11866565
444,chr1,11898393,11898731
445,chr1,11919115,11919554
446,chr1,11985643,11986633
447,chr1,11994694,11994968
448,chr1,12040113,12040792
449,chr1,12079251,12079902
450,chr1,12123488,12124147
451,chr1,12226876,12227711
452,chr1,12251777,12251984
453,chr1,12289954,12290584
454,chr1,12290955,12291198
455,chr1,12600347,12600555
456,chr1,12655926,12656247
457,chr1,12676983,12678641
458,chr1,13839505,13840612
459,chr1,13881410,13881611
460,chr1,13909606,13909841
461,chr1,13910137,13910867
462,chr1,14026481,14027199
463,chr1,14075267,14076457
464,chr1,14219350,14219736
465,chr1,14924610,14925992
466,chr1,15127583,15127868
467,chr1,15250373,15251544
468,chr1,15375063,15375412
469,chr1,15479219,15481470
470,chr1,15541181,15541446
471,chr1,15573620,15573952
472,chr1,15736033,15737227
473,chr1,15850493,15850698
474,chr1,15851106,15851580
475,chr1,15853108,15853662
476,chr1,15911088,15911607
477,chr1,15929823,15930288
478,chr1,15943821,15944355
479,chr1,16011266,16011501
480,chr1,16053616,16053974
481,chr1,16058297,16058504
482,chr1,16070628,16070852
483,chr1,16073318,16073520
484,chr1,16085147,16085861
485,chr1,16161260,16162879
486,chr1,16163752,16164122
487,chr1,16173889,16175395
488,chr1,16175829,16176116
489,chr1,16260870,16261154
490,chr1,16269900,16270258
491,chr1,16270591,16271581
492,chr1,16301902,16302671
493,chr1,16399648,16400071
494,chr1,16464376,16464620
495,chr1,16475111,16475323
496,chr1,16481484,16482781
497,chr1,16494061,16494504
498,chr1,16532917,16534579
499,chr1,16543683,16544306
500,chr1,16553326,16553659
501,chr1,16563544,16563798
502,chr1,16678574,16679191
503,chr1,16693621,16694269
504,chr1,16766998,16767802
505,chr1,16810605,16810956
506,chr1,16825138,16826376
507,chr1,16840784,16841027
508,chr1,16847280,16847891
509,chr1,16860873,16862295
510,chr1,16874401,16874812
511,chr1,16939456,16940453
512,chr1,16970855,16971491
513,chr1,16973485,16975044
514,chr1,16984777,16985052
515,chr1,16993451,16993689
516,chr1,17006742,17007150
517,chr1,17018683,17020958
518,chr1,17022986,17023283
519,chr1,17025923,17027941
520,chr1,17033768,17034727
521,chr1,17051491,17051890
522,chr1,17066763,17067001
523,chr1,17075404,17075679
524,chr1,17085411,17086973
525,chr1,17186111,17186522
526,chr1,17197561,17197848
527,chr1,17198626,17200048
528,chr1,17215421,17216093
529,chr1,17222227,17222465
530,chr1,17231298,17231679
531,chr1,17240038,17240969
532,chr1,17281818,17282055
533,chr1,17287290,17287683
534,chr1,17292904,17293114
535,chr1,17306551,17307362
536,chr1,17331885,17332092
537,chr1,17337829,17338589
538,chr1,17380456,17380721
539,chr1,17445651,17446087
540,chr1,17475702,17476074
541,chr1,17734435,17734644
542,chr1,17746200,17746546
543,chr1,17764072,17765810
544,chr1,17865863,17866629
545,chr1,17949452,17949669
546,chr1,18023481,18023791
547,chr1,18152378,18152841
548,chr1,18434105,18434812
549,chr1,18435566,18435903
550,chr1,18436551,18437672
551,chr1,18691874,18692080
552,chr1,18703295,18703495
553,chr1,18808873,18809666
554,chr1,18956895,18959828
555,chr1,18962842,18963480
556,chr1,18964180,18964400
557,chr1,18967251,18968118
558,chr1,18969548,18970738
559,chr1,18971729,18972096
560,chr1,18973028,18973303
561,chr1,19043390,19043827
562,chr1,19110720,19110931
563,chr1,19180945,19181468
564,chr1,19203874,19204233
565,chr1,19209626,19209913
566,chr1,19228828,19229633
567,chr1,19281948,19283882
568,chr1,19536151,19537045
569,chr1,19577884,19578707
570,chr1,19600249,19600941
571,chr1,19614998,19615659
572,chr1,19638207,19639308
573,chr1,19665010,19665275
574,chr1,19811703,19812643
575,chr1,19923341,19924001
576,chr1,19970255,19971922
577,chr1,19991146,19992787
578,chr1,20005510,20005864
579,chr1,20126029,20126779
580,chr1,20208807,20209461
581,chr1,20512360,20512796
582,chr1,20569455,20569816
583,chr1,20669566,20670017
584,chr1,20692582,20693533
585,chr1,20810462,20813510
586,chr1,20834416,20834882
587,chr1,20878894,20880591
588,chr1,20960045,20960550
589,chr1,20987516,20988237
590,chr1,21022939,21023188
591,chr1,21031008,21031368
592,chr1,21043832,21044770
593,chr1,21058006,21059365
594,chr1,21112708,21114120
595,chr1,21503115,21503835
596,chr1,21551574,21551930
597,chr1,21616380,21617100
598,chr1,21671360,21672318
599,chr1,21754797,21755994
600,chr1,21763070,21763415
601,chr1,21766272,21767223
602,chr1,21786445,21786712
603,chr1,21835548,21836343
604,chr1,21930179,21930379
605,chr1,21948674,21949262
606,chr1,21978101,21978763
607,chr1,21985703,21986101
608,chr1,21995063,21995913
609,chr1,21996161,21996408
610,chr1,22109129,22110260
611,chr1,22140891,22141406
612,chr1,22149683,22149896
613,chr1,22155300,22155564
614,chr1,22191349,22191591
615,chr1,22210992,22211317
616,chr1,22213902,22214118
617,chr1,22351917,22352193
618,chr1,22379009,22380028
619,chr1,22446520,22446942
620,chr1,22456023,22456224
621,chr1,22468912,22470251
622,chr1,22612214,22612417
623,chr1,22668638,22668861
624,chr1,22778236,22778816
625,chr1,22889595,22890095
626,chr1,22902802,22903412
627,chr1,22919773,22920206
628,chr1,22927145,22927541
629,chr1,22974050,22974302
630,chr1,23003416,23003830
631,chr1,23036823,23038361
632,chr1,23110904,23111566
633,chr1,23279553,23280568
634,chr1,23345814,23346676
635,chr1,23504059,23504632
636,chr1,23543377,23544236
637,chr1,23670245,23671362
638,chr1,23694690,23696049
639,chr1,23750508,23751662
640,chr1,23763154,23763970
641,chr1,23809977,23810692
642,chr1,23857033,23858088
643,chr1,23881017,23881754
644,chr1,23884842,23885086
645,chr1,23885682,23886211
646,chr1,23894640,23895063
647,chr1,23945941,23946294
648,chr1,24018355,24018566
649,chr1,24069695,24070614
650,chr1,24104502,24105262
651,chr1,24117482,24117823
652,chr1,24126799,24127548
653,chr1,24194254,24194989
654,chr1,24229115,24229536
655,chr1,24285785,24286700
656,chr1,24306363,24307016
657,chr1,24513540,24514476
658,chr1,24648202,24648984
659,chr1,24739857,24740261
660,chr1,24742671,24743038
661,chr1,24828865,24829877
662,chr1,24861702,24861919
663,chr1,24969027,24970195
664,chr1,25071352,25072585
665,chr1,25174560,25175366
666,chr1,25228496,25229131
667,chr1,25234428,25234806
668,chr1,25255527,25259004
669,chr1,25558563,25559177
670,chr1,25566459,25566710
671,chr1,25572966,25574520
672,chr1,25593277,25593677
673,chr1,25593957,25594486
674,chr1,25663606,25664006
675,chr1,25664286,25665397
676,chr1,25756470,25758114
677,chr1,25869893,25871041
678,chr1,25942661,25943190
679,chr1,25944099,25944771
680,chr1,26097904,26098106
681,chr1,26146122,26147348
682,chr1,26185472,26186355
683,chr1,26201722,26202515
684,chr1,26231950,26233623
685,chr1,26249205,26249612
686,chr1,26324549,26324933
687,chr1,26361593,26362707
688,chr1,26372281,26373312
689,chr1,26437319,26438916
690,chr1,26487807,26488605
691,chr1,26490522,26491014
692,chr1,26496179,26496823
693,chr1,26551517,26552193
694,chr1,26560449,26561027
695,chr1,26606362,26606912
696,chr1,26632836,26633315
697,chr1,26662538,26663465
698,chr1,26672445,26672649
699,chr1,26686516,26687280
700,chr1,26737246,26738147
701,chr1,26758492,26758855
702,chr1,26798366,26799841
703,chr1,26826676,26827473
704,chr1,26856191,26856683
705,chr1,26946844,26948075
706,chr1,27021833,27024100
707,chr1,27114118,27114691
708,chr1,27143740,27143952
709,chr1,27153033,27153242
710,chr1,27189912,27190127
711,chr1,27191066,27191910
712,chr1,27216161,27217044
713,chr1,27226492,27227008
714,chr1,27248048,27248618
715,chr1,27286065,27287100
716,chr1,27320127,27321145
717,chr1,27332593,27332981
718,chr1,27338879,27339440
719,chr1,27481345,27481741
720,chr1,27527884,27528084
721,chr1,27560705,27561706
722,chr1,27648453,27649005
723,chr1,27675919,27678015
724,chr1,27683277,27683589
725,chr1,27687024,27687742
726,chr1,27692412,27693242
727,chr1,27709600,27709830
728,chr1,27718892,27719348
729,chr1,27816342,27816852
730,chr1,27854416,27854962
731,chr1,27874417,27874637
732,chr1,27894927,27895523
733,chr1,27901660,27902687
734,chr1,27929705,27930865
735,chr1,27941865,27942323
736,chr1,27960567,27961022
737,chr1,27961559,27961809
738,chr1,27986305,27986807
739,chr1,27994727,27995030
740,chr1,28052145,28053001
741,chr1,28099628,28100030
742,chr1,28157221,28157787
743,chr1,28199031,28199256
744,chr1,28240584,28241534
745,chr1,28285020,28285303
746,chr1,28286019,28286837
747,chr1,28415098,28415311
748,chr1,28559145,28559596
749,chr1,28562510,28562975
750,chr1,28573701,28574021
751,chr1,28585831,28587248
752,chr1,28655365,28655666
753,chr1,28696041,28696730
754,chr1,28844653,28845292
755,chr1,28857037,28857310
756,chr1,28879402,28879703
757,chr1,28908069,28908798
758,chr1,28919041,28919453
759,chr1,28969553,28969897
760,chr1,29063066,29064314
761,chr1,29101790,29102068
762,chr1,29138501,29139347
763,chr1,29189307,29189951
764,chr1,29213438,29214299
765,chr1,29240768,29241968
766,chr1,29447699,29451846
767,chr1,29460810,29461171
768,chr1,29507976,29508685
769,chr1,29557220,29557626
770,chr1,29562745,29565306
771,chr1,29585897,29586597
772,chr1,29587087,29587411
773,chr1,29804962,29805238
774,chr1,31158009,31158260
775,chr1,31190972,31191220
776,chr1,31191574,31191959
777,chr1,31194276,31194586
778,chr1,31246010,31246279
779,chr1,31280121,31280511
780,chr1,31380844,31381077
781,chr1,31381538,31381965
782,chr1,31538412,31538937
783,chr1,31628100,31628492
784,chr1,31654422,31654832
785,chr1,31712078,31712811
786,chr1,31769246,31769977
787,chr1,31885794,31887009
788,chr1,32052471,32052770
789,chr1,32054341,32054842
790,chr1,32083149,32084068
791,chr1,32110210,32110960
792,chr1,32169537,32169868
793,chr1,32180131,32180486
794,chr1,32208486,32208703
795,chr1,32221887,32222106
796,chr1,32226146,32226534
797,chr1,32228347,32230251
798,chr1,32237827,32238660
799,chr1,32254004,32254352
800,chr1,32403387,32404381
801,chr1,32410188,32410629
802,chr1,32479102,32480582
803,chr1,32538205,32539051
804,chr1,32574061,32574317
805,chr1,32645154,32645813
806,chr1,32666231,32666459
807,chr1,32670569,32671884
808,chr1,32687521,32688039
809,chr1,32705524,32707140
810,chr1,32713918,32714185
811,chr1,32740710,32741543
812,chr1,32757414,32758033
813,chr1,32800859,32802228
814,chr1,32817198,32817587
815,chr1,32826944,32828016
816,chr1,32859770,32860347
817,chr1,32892428,32892834
818,chr1,32930500,32931060
819,chr1,32966118,32966562
820,chr1,33005423,33005738
821,chr1,33116543,33117362
822,chr1,33168019,33168864
823,chr1,33207636,33207873
824,chr1,33219427,33220027
825,chr1,33235494,33235717
826,chr1,33282675,33283905
827,chr1,33351686,33352396
828,chr1,33358469,33359448
829,chr1,33366792,33367001
830,chr1,33429531,33430512
831,chr1,33438458,33438978
832,chr1,33502201,33502718
833,chr1,33516594,33516932
834,chr1,33546524,33547242
835,chr1,33592891,33593154
836,chr1,33612976,33613320
837,chr1,33625259,33625526
838,chr1,33646613,33647877
839,chr1,33721448,33721702
840,chr1,33741774,33742380
841,chr1,33745741,33745989
842,chr1,33772146,33773103
843,chr1,33814783,33815769
844,chr1,33815950,33816192
845,chr1,33896002,33896928
846,chr1,33938025,33938327
847,chr1,34090605,34090853
848,chr1,34098896,34099118
849,chr1,34628783,34630975
850,chr1,34642382,34643023
851,chr1,35227028,35227275
852,chr1,35246876,35247598
853,chr1,35250418,35250735
854,chr1,35258564,35258790
855,chr1,35325182,35325549
856,chr1,35331703,35332408
857,chr1,35334304,35334505
858,chr1,35350878,35351853
859,chr1,35394747,35396205
860,chr1,35442237,35442935
861,chr1,35450649,35451036
862,chr1,35497121,35497586
863,chr1,35544927,35545302
864,chr1,35586331,35586590
865,chr1,35657467,35658810
866,chr1,35734223,35734854
867,chr1,36022680,36023833
868,chr1,36038927,36040050
869,chr1,36042432,36043443
870,chr1,36106969,36107260
871,chr1,36173406,36173978
872,chr1,36184248,36184773
873,chr1,36234924,36235799
874,chr1,36273499,36274460
875,chr1,36348501,36349730
876,chr1,36396249,36397261
877,chr1,36549554,36549964
878,chr1,36554325,36554954
879,chr1,36590761,36591120
880,chr1,36614855,36615461
881,chr1,36621451,36622309
882,chr1,36641756,36642460
883,chr1,36643955,36644326
884,chr1,36689759,36690086
885,chr1,36771830,36773008
886,chr1,36786500,36789401
887,chr1,36807362,36807583
888,chr1,36851089,36851872
889,chr1,36863211,36863602
890,chr1,36915796,36916323
891,chr1,36929414,36930130
892,chr1,37498377,37500623
893,chr1,37783611,37784257
894,chr1,37939723,37940649
895,chr1,37980071,37980564
896,chr1,38019606,38019822
897,chr1,38022452,38022718
898,chr1,38061428,38061739
899,chr1,38099677,38100863
900,chr1,38156042,38156278
901,chr1,38157295,38158585
902,chr1,38200919,38201199
903,chr1,38218190,38218976
904,chr1,38219702,38220011
905,chr1,38227079,38227740
906,chr1,38229838,38230887
907,chr1,38259095,38260426
908,chr1,38273374,38274401
909,chr1,38325150,38325998
910,chr1,38397236,38397720
911,chr1,38455232,38455768
912,chr1,38461584,38461987
913,chr1,38470617,38471395
914,chr1,38478082,38478726
915,chr1,38510102,38513641
916,chr1,38941919,38942403
917,chr1,39044059,39044560
918,chr1,39174379,39174939
919,chr1,39269729,39270250
920,chr1,39283609,39284575
921,chr1,39324815,39325720
922,chr1,39338479,39339348
923,chr1,39456655,39457270
924,chr1,39547013,39547958
925,chr1,39570665,39571858
926,chr1,39874018,39875238
927,chr1,39956424,39958136
928,chr1,39980365,39981767
929,chr1,40041317,40042666
930,chr1,40105010,40105706
931,chr1,40136988,40138086
932,chr1,40149431,40150012
933,chr1,40156930,40158513
934,chr1,40204312,40204738
935,chr1,40235767,40237189
936,chr1,40253683,40255171
937,chr1,40348941,40349287
938,chr1,40366595,40368212
939,chr1,40420487,40421365
940,chr1,40505411,40506702
941,chr1,40562666,40563127
942,chr1,40598508,40599208
943,chr1,40626913,40627611
944,chr1,40723386,40723697
945,chr1,40723796,40724009
946,chr1,40769186,40769870
947,chr1,40781004,40781444
948,chr1,40781679,40781955
949,chr1,40782220,40783144
950,chr1,40839215,40840021
951,chr1,40915605,40916071
952,chr1,40942784,40943386
953,chr1,40974056,40974785
954,chr1,40997160,40997438
955,chr1,41119852,41120135
956,chr1,41131111,41131377
957,chr1,41157162,41157974
958,chr1,41249090,41250160
959,chr1,41267919,41268397
960,chr1,41283840,41284590
961,chr1,41284847,41285148
962,chr1,41303355,41304435
963,chr1,41326949,41328284
964,chr1,41349740,41350292
965,chr1,41444870,41446115
966,chr1,41483418,41483692
967,chr1,41706957,41708326
968,chr1,41826680,41828289
969,chr1,41831976,41832541
970,chr1,41847264,41849203
971,chr1,41889270,41889625
972,chr1,41961850,41962315
973,chr1,41981788,41982042
974,chr1,42127380,42128631
975,chr1,42383640,42384002
976,chr1,42500855,42501979
977,chr1,42611485,42611690
978,chr1,42800265,42801369
979,chr1,42845978,42846987
980,chr1,42921716,42922574
981,chr1,42928797,42929499
982,chr1,43123977,43124421
983,chr1,43147500,43149015
984,chr1,43204115,43204322
985,chr1,43232214,43233358
986,chr1,43250762,43251081
987,chr1,43282574,43283089
988,chr1,43312258,43312512
989,chr1,43352785,43352993
990,chr1,43353241,43353441
991,chr1,43353947,43354169
992,chr1,43389835,43390550
993,chr1,43423467,43424767
994,chr1,43472867,43473333
995,chr1,43533890,43534333
996,chr1,43613488,43613841
997,chr1,43637503,43638051
998,chr1,43738484,43738828
999,chr1,43770522,43770879
1000,chr1,43814305,43815276
1001,chr1,43824134,43825058
1002,chr1,43832814,43833072
1003,chr1,43833828,43834136
